UIM,Agreement Number,Name,Email,City,Amount
3101960930955,4183578698,John Williams,john.williams485@example.com,Cupertino,7131.92
8772781054906,892043202,Jordan Smith,jordan.smith547@mail.com,Cupertino,1937.63
0932767282385,3713259834,Taylor Johnson,taylor.johnson967@mail.com,San Jose,4904.72
4636769384847,7187854723,Jordan Garcia,jordan.garcia786@mail.com,Fremont,5122.71
3259363991043,7850683547,Riley Rodriguez,riley.rodriguez814@test.com,Santa Clara,2909.86
3334606810218,9130816313,Morgan Smith,morgan.smith623@test.com,Sunnyvale,6406.36
7613201834031,5020184922,Riley Davis,riley.davis451@mail.com,Santa Clara,4866.64
5035921750220,7621006627,Casey Smith,casey.smith928@test.com,Fremont,8807.81
6481194301889,3928203708,Morgan Brown,morgan.brown248@mail.com,Cupertino,2062.62
9342096294305,8128532420,Jordan Rodriguez,jordan.rodriguez656@test.com,Mountain View,9218.81
3118687562924,1637780755,Pat Davis,pat.davis821@example.com,Cupertino,7173.81
3778208670884,7838168706,Jane Johnson,jane.johnson22@mail.com,Mountain View,6855.0
584546898149,270846189,Casey Martinez,casey.martinez522@test.com,San Jose,988.54
3341390458640,3981815445,Chris Smith,chris.smith513@mail.com,Fremont,2090.09
8767959233573,8006951409,Casey Williams,casey.williams246@example.com,San Jose,4480.72
730558325954,6383003277,John Miller,john.miller720@test.com,Milpitas,8809.94
379401452074,8370579826,Taylor Martinez,taylor.martinez10@mail.com,Fremont,3170.54
7308864249912,9214236958,Casey Miller,casey.miller737@test.com,Cupertino,4464.12
2439691633667,3709575297,Riley Brown,riley.brown516@example.com,Palo Alto,7847.47
3266749892175,5736241607,Jane Martinez,jane.martinez755@mail.com,Cupertino,3642.71
9646547206830,6721700227,Jordan Williams,jordan.williams104@mail.com,Palo Alto,7746.45
6407366001307,3117184804,John Williams,john.williams186@mail.com,Palo Alto,9649.75
7323264194484,4551316782,Morgan Brown,morgan.brown767@mail.com,Milpitas,5993.8
8895177452901,0280905169,Jane Jones,jane.jones502@test.com,Fremont,2423.19
8523334060396,1529629953,Jordan Jones,jordan.jones864@example.com,Santa Clara,2091.49
8990731284762,1303080521,Chris Martinez,chris.martinez118@example.com,Cupertino,1904.62
7260333050883,4272058067,John Jones,john.jones192@test.com,Fremont,2680.52
7286009697262,0101515045,Morgan Miller,morgan.miller683@test.com,Fremont,7007.2
5043264196706,2559511253,Riley Williams,riley.williams213@example.com,Milpitas,3395.25
3902835631251,7282497070,Jane Jones,jane.jones899@mail.com,Santa Clara,3914.35
6200796470691,8207595406,John Jones,john.jones576@mail.com,Fremont,4652.76
5095479747584,4245481149,Morgan Williams,morgan.williams605@mail.com,Sunnyvale,1747.98
1896288527897,8301116642,Morgan Brown,morgan.brown561@mail.com,Fremont,9908.0
7073974251635,0721700459,Jane Martinez,jane.martinez33@example.com,Palo Alto,5922.57
9229868601180,5787760405,Casey Garcia,casey.garcia349@mail.com,Cupertino,5407.89
8410059141042,1606377858,Riley Jones,riley.jones758@example.com,San Jose,4064.71
5826876590152,5075577000,Taylor Williams,taylor.williams10@example.com,Milpitas,5186.61
1376917683172,4490617129,Pat Garcia,pat.garcia315@test.com,Santa Clara,2512.48
4215334306331,3197726462,Casey Johnson,casey.johnson814@mail.com,Sunnyvale,1699.01
4703312683528,0401282929,Jane Miller,jane.miller338@test.com,Sunnyvale,4059.79
2633312524553,4559377100,Riley Rodriguez,riley.rodriguez158@mail.com,Palo Alto,2779.15
4862714001666,3916680259,Pat Smith,pat.smith301@example.com,Milpitas,9333.97
1956508064094,758710012,Casey Johnson,casey.johnson761@mail.com,Cupertino,8685.03
890185254940,9857973557,Jordan Brown,jordan.brown232@mail.com,Santa Clara,7929.82
0580370324388,6703411891,Morgan Brown,morgan.brown594@example.com,Palo Alto,3040.51
5691149140771,8477454532,Casey Jones,casey.jones343@test.com,Sunnyvale,6002.7
5788715431212,7307597006,John Davis,john.davis223@test.com,Milpitas,6361.68
0167725510531,5832256955,Taylor Miller,taylor.miller46@mail.com,Sunnyvale,9432.28
5935246533769,5133436033,Casey Martinez,casey.martinez678@mail.com,Cupertino,367.5
8731898154304,9999103871,Riley Brown,riley.brown922@test.com,Mountain View,1675.34
6686072494990,8322909833,Casey Garcia,casey.garcia840@mail.com,Mountain View,5522.3
279029817243,0893909236,Taylor Davis,taylor.davis377@test.com,Fremont,1985.56
3409704201262,7615250182,Chris Rodriguez,chris.rodriguez491@example.com,Sunnyvale,6285.15
4881797018344,1326229387,John Jones,john.jones425@example.com,San Jose,2845.38
4298228656880,7921958222,Morgan Rodriguez,morgan.rodriguez36@mail.com,Fremont,9322.06
2296181221630,784311144,Riley Martinez,riley.martinez109@mail.com,San Jose,2427.91
5422293799485,9020831194,Morgan Rodriguez,morgan.rodriguez835@mail.com,Fremont,6948.35
7800187168795,4813325458,Morgan Williams,morgan.williams569@mail.com,Palo Alto,5636.49
6276473087922,0754519936,Casey Garcia,casey.garcia405@test.com,Cupertino,6927.77
4222756739154,9000116118,Chris Smith,chris.smith598@example.com,Palo Alto,4236.62
4967035775573,7207381451,Jane Johnson,jane.johnson815@example.com,Mountain View,3858.99
2188908412126,9631869299,Casey Smith,casey.smith427@example.com,Palo Alto,5957.94
6892657525216,6562634735,Taylor Davis,taylor.davis93@example.com,Fremont,4462.08
2665061830045,9409854999,Chris Davis,chris.davis309@test.com,Palo Alto,3636.87
5494667494198,119569594,Jane Johnson,jane.johnson575@test.com,San Jose,6006.04
902171553194,2230086027,Pat Smith,pat.smith409@test.com,Milpitas,4097.83
8092528278648,6297371927,John Davis,john.davis265@mail.com,Milpitas,5783.58
5804613880319,9913590135,Riley Johnson,riley.johnson273@mail.com,Fremont,2516.22
9370608239178,6575273810,Jane Martinez,jane.martinez459@mail.com,Fremont,5122.31
7827318529495,9778990247,Alex Rodriguez,alex.rodriguez594@test.com,Sunnyvale,3850.96
3143902059292,1178289293,Morgan Martinez,morgan.martinez859@test.com,Mountain View,3682.13
7035267373185,0349816162,Alex Miller,alex.miller913@example.com,Milpitas,4073.1
7331558619917,3975989110,Alex Brown,alex.brown659@example.com,Palo Alto,572.21
8456440235024,7311356506,Alex Martinez,alex.martinez59@test.com,Cupertino,9152.08
7171207640766,7003814813,Alex Martinez,alex.martinez919@example.com,San Jose,2329.21
7619980138874,6187249089,Casey Miller,casey.miller849@mail.com,Mountain View,9625.82
9930324744744,4945922334,Alex Davis,alex.davis558@mail.com,San Jose,1940.78
3415239513711,8580731274,John Smith,john.smith152@mail.com,Palo Alto,3216.85
1691646501207,2981753621,Taylor Williams,taylor.williams638@example.com,Cupertino,6660.31
4870774449929,9227329218,Alex Jones,alex.jones107@test.com,San Jose,953.82
9139851993699,872060181,Jane Williams,jane.williams663@example.com,Mountain View,583.73
2308893674129,3556478460,Jordan Davis,jordan.davis835@test.com,San Jose,8697.2
7974559206777,2623301985,Riley Smith,riley.smith187@example.com,Cupertino,6242.15
6744650735091,2308566609,Riley Jones,riley.jones672@mail.com,Santa Clara,7993.64
334776833498,5816145196,Pat Martinez,pat.martinez576@test.com,San Jose,6273.07
5781346636570,6639292620,Casey Garcia,casey.garcia727@test.com,Milpitas,6718.2
688258264012,0901834408,Chris Smith,chris.smith398@test.com,Cupertino,6952.93
4902831245457,783905809,Riley Jones,riley.jones24@example.com,Cupertino,3244.56
0619892340495,5145369375,Pat Rodriguez,pat.rodriguez513@mail.com,Palo Alto,7157.54
1961808586964,5190031569,Alex Martinez,alex.martinez115@test.com,Mountain View,9619.59
5631240750078,6411367879,Taylor Martinez,taylor.martinez922@test.com,Santa Clara,1472.0
879114325958,3356887299,John Johnson,john.johnson900@example.com,San Jose,7984.09
5916588053896,4230575928,Jane Davis,jane.davis128@mail.com,Mountain View,3281.02
0567581305879,0930909060,Riley Garcia,riley.garcia631@mail.com,Mountain View,9422.04
8012935350710,07056444,John Brown,john.brown34@test.com,Milpitas,6828.13
2224262778230,4017707407,Casey Rodriguez,casey.rodriguez528@example.com,Sunnyvale,2882.27
6813615516122,3709662650,Casey Davis,casey.davis648@example.com,Palo Alto,5304.35
1706617707159,9483436356,Jane Garcia,jane.garcia863@mail.com,Cupertino,6740.94
6633496493032,7037886288,Chris Jones,chris.jones445@mail.com,Sunnyvale,8597.91
6957039485447,7509455180,Alex Martinez,alex.martinez634@example.com,Santa Clara,4235.79
2716544825555,3140918347,Casey Rodriguez,casey.rodriguez306@test.com,Cupertino,111.48
033396398007,1248101968,Jordan Jones,jordan.jones715@mail.com,Fremont,6824.76
675960477419,6689565004,Jordan Brown,jordan.brown568@test.com,Cupertino,9177.29
0992738283643,7280754304,Jordan Williams,jordan.williams389@example.com,Santa Clara,7819.04
7997079921975,9866656067,Pat Johnson,pat.johnson315@mail.com,Mountain View,5338.67
8816122244291,9727759545,John Smith,john.smith445@mail.com,Cupertino,8272.0
9745366212862,8619799828,Casey Jones,casey.jones656@test.com,Fremont,8011.11
7434782304180,208882376,Pat Brown,pat.brown868@example.com,Santa Clara,4376.15
3022386416892,9668894391,Alex Smith,alex.smith430@test.com,San Jose,7408.76
1929984314560,027190366,Jordan Davis,jordan.davis413@example.com,Palo Alto,7971.3
0144712948729,1512034684,Jordan Rodriguez,jordan.rodriguez192@example.com,Santa Clara,157.17
9775154889649,6067188829,Casey Jones,casey.jones452@test.com,Milpitas,120.27
131274061698,2701729640,Alex Brown,alex.brown807@test.com,Fremont,5313.71
8418021725855,9497019234,Casey Smith,casey.smith829@mail.com,Milpitas,5026.27
3300037620496,7988094099,Riley Smith,riley.smith209@example.com,Mountain View,340.27
262437421235,1028011115,Riley Johnson,riley.johnson442@test.com,Mountain View,1391.73
5795407263052,5909378609,John Davis,john.davis755@example.com,Sunnyvale,7764.54
9257490890807,1929666284,Casey Johnson,casey.johnson350@test.com,Milpitas,9565.56
5186222058735,4537033892,Casey Rodriguez,casey.rodriguez141@example.com,Mountain View,6943.0
7085522208755,2138825088,Morgan Miller,morgan.miller916@mail.com,Sunnyvale,6163.88
495532310550,3894797875,Jordan Williams,jordan.williams30@mail.com,Sunnyvale,6521.9
3942553970035,0099963011,Chris Smith,chris.smith242@test.com,Milpitas,7441.09
460838849835,4610616715,Riley Rodriguez,riley.rodriguez688@mail.com,Santa Clara,743.09
3676071218368,6556918731,Jordan Smith,jordan.smith831@test.com,Palo Alto,1999.0
1252003375217,8298264254,Jordan Miller,jordan.miller336@mail.com,San Jose,1456.51
2155881575013,7882631801,Pat Williams,pat.williams661@mail.com,Sunnyvale,9335.62
5095968333330,9862220884,Riley Johnson,riley.johnson871@example.com,San Jose,5998.15
6151113954928,2449176064,Jordan Brown,jordan.brown789@example.com,Santa Clara,4049.23
2057788003377,0323477304,Taylor Martinez,taylor.martinez343@example.com,San Jose,4241.91
6604020599632,4543556288,Taylor Davis,taylor.davis811@test.com,Santa Clara,6771.92
1182347600914,043158711,John Williams,john.williams2@example.com,San Jose,1468.62
1385804643805,0946134384,John Rodriguez,john.rodriguez231@example.com,Palo Alto,9035.04
4921323958641,4875401944,Chris Martinez,chris.martinez620@test.com,Cupertino,3444.43
1647865756641,0079676785,Alex Davis,alex.davis404@test.com,Santa Clara,2935.64
1794277005489,2320906853,Casey Miller,casey.miller37@mail.com,Fremont,7733.32
8487370512604,3623579517,Pat Martinez,pat.martinez582@test.com,Sunnyvale,3945.98
0477854259193,9485168288,Morgan Miller,morgan.miller563@mail.com,Fremont,7988.25
1226718836853,5034427201,Jordan Jones,jordan.jones155@mail.com,Palo Alto,3472.64
5849913697968,0069735895,Riley Garcia,riley.garcia630@mail.com,San Jose,1770.89
2178179747863,4057978499,Alex Williams,alex.williams201@mail.com,Milpitas,1365.25
4399844706217,1448352439,Jane Rodriguez,jane.rodriguez165@mail.com,San Jose,1940.81
5056353809217,8451027417,Jane Brown,jane.brown762@mail.com,Fremont,4768.51
0980594701368,4459205656,Chris Davis,chris.davis337@test.com,Fremont,6517.44
838985288942,0420583747,Casey Davis,casey.davis200@example.com,Palo Alto,6036.03
4949358194833,7019769067,Taylor Miller,taylor.miller432@mail.com,Palo Alto,5612.73
0561939463790,4255780730,Morgan Jones,morgan.jones600@example.com,Cupertino,5804.46
8680579472302,6023273188,Jordan Rodriguez,jordan.rodriguez494@test.com,Sunnyvale,4903.1
0972456006312,7916343864,Casey Williams,casey.williams255@test.com,San Jose,6942.98
9462294729877,8290033895,Jordan Jones,jordan.jones731@example.com,Milpitas,769.76
4116196282380,931894774,Riley Martinez,riley.martinez916@mail.com,Fremont,8981.11
0037520323160,2864931508,Alex Williams,alex.williams874@test.com,Santa Clara,5701.56
9307973753930,6606099890,Alex Miller,alex.miller848@mail.com,Sunnyvale,6133.69
7327136588581,6607612468,Chris Rodriguez,chris.rodriguez483@example.com,Palo Alto,9871.72
0986683614439,3921131828,Alex Brown,alex.brown332@example.com,Cupertino,6829.73
6860284032866,6696873717,Morgan Rodriguez,morgan.rodriguez123@example.com,Milpitas,5456.3
914432667294,0626449766,Casey Johnson,casey.johnson233@mail.com,Palo Alto,9255.62
5654028184161,9108138573,Taylor Brown,taylor.brown151@test.com,Palo Alto,4190.87
9971288037808,1005762617,John Smith,john.smith546@mail.com,San Jose,3704.55
6899334916000,3049815169,Taylor Davis,taylor.davis41@test.com,Cupertino,655.3
5857148069384,4069815095,John Rodriguez,john.rodriguez816@example.com,Milpitas,5556.2
5136071116514,8046128157,Jane Garcia,jane.garcia965@mail.com,San Jose,4979.93
0481733771859,1687212523,Riley Rodriguez,riley.rodriguez348@mail.com,Mountain View,8231.7
0979106275066,2253883037,Taylor Garcia,taylor.garcia542@example.com,Santa Clara,4502.48
493851795832,9490035778,Morgan Williams,morgan.williams150@example.com,Sunnyvale,665.32
1081567137128,3746377037,Riley Jones,riley.jones890@example.com,Milpitas,2721.62
7856655659656,2563427198,Morgan Brown,morgan.brown231@example.com,Milpitas,3322.93
743922512914,8750201787,Alex Brown,alex.brown780@example.com,Sunnyvale,5108.65
7835254652505,2247467218,Morgan Davis,morgan.davis386@mail.com,Fremont,8353.44
2442571585258,9976068588,Riley Smith,riley.smith446@example.com,Palo Alto,9247.98
4717556709919,4836964039,Taylor Garcia,taylor.garcia493@mail.com,Milpitas,2042.65
6696562207111,4728251040,Alex Jones,alex.jones462@mail.com,San Jose,6066.29
8668457523034,7038928539,Casey Martinez,casey.martinez666@mail.com,San Jose,4263.05
1265410033781,8600854872,Pat Rodriguez,pat.rodriguez537@example.com,Palo Alto,4470.67
0759618703734,3127025835,Casey Miller,casey.miller85@example.com,Mountain View,175.75
7361966554168,6183016247,Jane Smith,jane.smith950@mail.com,Cupertino,3084.43
7119792345895,4758738045,Jordan Garcia,jordan.garcia183@test.com,Cupertino,1457.25
8577464991865,2937572805,Riley Williams,riley.williams612@example.com,Sunnyvale,3494.49
6013879022138,9199400884,Chris Jones,chris.jones695@test.com,Milpitas,7645.93
4048377200041,1095041191,Pat Miller,pat.miller743@example.com,Sunnyvale,1404.4
0053439580461,5379849292,Jordan Martinez,jordan.martinez507@example.com,Milpitas,9100.76
7815990575930,2359067569,Taylor Brown,taylor.brown347@mail.com,Sunnyvale,2765.4
7793877735846,5639241189,Jordan Garcia,jordan.garcia794@mail.com,Fremont,5444.76
2060692266383,5673490321,Riley Martinez,riley.martinez296@example.com,San Jose,8007.44
8064780370165,8910260293,Pat Smith,pat.smith260@test.com,San Jose,2892.33
995468183986,0104705847,Jordan Johnson,jordan.johnson825@mail.com,San Jose,8645.95
9292914505216,6029209671,Riley Smith,riley.smith505@example.com,Milpitas,9045.46
565762356106,3184541921,Riley Smith,riley.smith275@example.com,Milpitas,9227.67
1199123254765,3610677228,Pat Johnson,pat.johnson277@example.com,Palo Alto,3295.35
0765558101375,1913319922,Chris Rodriguez,chris.rodriguez406@example.com,Sunnyvale,6573.44
8345478408214,5625137979,Jordan Miller,jordan.miller571@test.com,Milpitas,8062.76
1162599891551,8970447983,Pat Smith,pat.smith455@example.com,Milpitas,1439.06
8990501351433,665930530,Chris Johnson,chris.johnson573@example.com,Milpitas,1501.44
264566602631,1487023491,Jordan Davis,jordan.davis347@example.com,Cupertino,1766.96
591045862262,4521750627,Taylor Williams,taylor.williams608@mail.com,Santa Clara,7871.72
5374823334210,595382293,Chris Davis,chris.davis737@mail.com,Milpitas,4984.08
5004947311488,5150167152,Pat Garcia,pat.garcia680@mail.com,Fremont,1387.34
3833459013827,9344902717,John Brown,john.brown111@example.com,Cupertino,9589.86
4411792932874,4527630967,Chris Rodriguez,chris.rodriguez251@test.com,Fremont,7177.31
6765536734700,1639218174,Alex Williams,alex.williams583@mail.com,Milpitas,2856.09
0208568747185,6387055629,Jordan Miller,jordan.miller441@example.com,Fremont,7723.21
2168405523642,3522793023,Taylor Johnson,taylor.johnson949@mail.com,Santa Clara,1658.66
8118233435726,3932548713,Taylor Johnson,taylor.johnson205@mail.com,Milpitas,2426.03
3041553772224,6395528833,Riley Johnson,riley.johnson155@example.com,Cupertino,5119.21
3031291801961,7042941951,Casey Miller,casey.miller659@mail.com,Palo Alto,5196.91
0275882247469,9302684135,Casey Johnson,casey.johnson330@mail.com,Santa Clara,8917.88
5611089231639,4201120537,John Jones,john.jones101@test.com,Fremont,3231.17
9497109142066,1441033100,Jordan Williams,jordan.williams8@test.com,San Jose,4486.77
2509822429400,26380850,Morgan Jones,morgan.jones710@mail.com,Milpitas,3005.81
8516103042795,3307854569,John Johnson,john.johnson471@example.com,Santa Clara,1783.75
2260126460772,6249465727,Riley Davis,riley.davis357@test.com,Mountain View,6291.08
7234959363520,849330898,Riley Smith,riley.smith446@test.com,Mountain View,453.27
2548332129895,7419585805,Morgan Miller,morgan.miller794@test.com,Palo Alto,6366.26
1904835852106,1896746090,Casey Williams,casey.williams218@example.com,Sunnyvale,1055.58
298186653692,7727088096,Alex Martinez,alex.martinez421@test.com,Fremont,2130.49
7226742232413,7193782366,Taylor Brown,taylor.brown65@test.com,Fremont,9465.66
7803187536687,0930211764,Jane Smith,jane.smith865@example.com,Mountain View,3671.4
7375750268354,0960515844,Alex Garcia,alex.garcia706@test.com,Cupertino,1730.48
5461733708556,7938111671,Pat Johnson,pat.johnson33@mail.com,Palo Alto,3291.4
9168934085591,157037619,John Williams,john.williams918@mail.com,Mountain View,4881.03
0374778839878,8972369139,Morgan Smith,morgan.smith328@example.com,Cupertino,9999.7
5111728021718,288560629,Taylor Garcia,taylor.garcia369@test.com,Santa Clara,7873.67
2436617521880,7768458515,Taylor Smith,taylor.smith10@test.com,Sunnyvale,7254.4
9895164179690,7158200062,Chris Smith,chris.smith23@test.com,Cupertino,7595.63
6371751805877,8790229039,Morgan Miller,morgan.miller812@example.com,Cupertino,2446.07
7452451299533,5162198849,Morgan Garcia,morgan.garcia834@example.com,Santa Clara,1429.12
3529025714987,3023222763,Jane Smith,jane.smith168@example.com,Palo Alto,365.16
152435449667,7717190005,Jordan Williams,jordan.williams566@example.com,San Jose,3836.6
0515229897717,1494723790,Casey Jones,casey.jones678@test.com,Santa Clara,270.78
8859546747844,2876345572,Casey Martinez,casey.martinez443@mail.com,Sunnyvale,3298.22
081874882978,1424082993,Jordan Martinez,jordan.martinez517@test.com,Mountain View,8929.14
1176886055004,0931265823,Jordan Martinez,jordan.martinez628@mail.com,San Jose,9025.07
0237016364510,0687434080,Chris Miller,chris.miller599@mail.com,San Jose,7022.88
2137170323809,2762631439,Alex Johnson,alex.johnson948@test.com,Milpitas,5245.88
0856603888630,7242405310,Taylor Williams,taylor.williams459@mail.com,Sunnyvale,3953.88
5550003162040,0349969140,Casey Miller,casey.miller439@example.com,Santa Clara,6843.86
1551824605227,7294676180,Jordan Brown,jordan.brown416@example.com,Mountain View,9947.03
4982085593005,7951081348,Casey Johnson,casey.johnson177@mail.com,Santa Clara,7976.52
5558873225908,627224992,Riley Smith,riley.smith682@mail.com,Palo Alto,7975.38
6047784481475,2859942664,Jordan Smith,jordan.smith503@mail.com,Fremont,4907.33
5854313044893,8511707519,John Martinez,john.martinez207@mail.com,Milpitas,3516.78
4530293521518,6907460627,Taylor Brown,taylor.brown235@mail.com,Fremont,9302.82
6653536127404,8694866232,Casey Martinez,casey.martinez846@mail.com,San Jose,1272.15
6266127056354,0629321244,Alex Davis,alex.davis516@example.com,Palo Alto,3730.64
1168297992870,8241925028,Casey Rodriguez,casey.rodriguez111@mail.com,Mountain View,8081.42
8635667087695,4815037665,Casey Rodriguez,casey.rodriguez770@mail.com,Cupertino,763.8
8128962019685,429091925,Jane Miller,jane.miller744@example.com,Mountain View,9793.32
0257860868477,9467071275,Riley Davis,riley.davis772@mail.com,Cupertino,9154.93
5949163029792,5550343277,Jordan Brown,jordan.brown976@example.com,San Jose,7357.89
0679274595037,3415936367,Jordan Smith,jordan.smith35@example.com,Sunnyvale,5593.18
3113346684050,9236423440,Pat Johnson,pat.johnson902@test.com,San Jose,7268.38
5716769570996,018788014,Alex Miller,alex.miller31@test.com,Milpitas,1518.82
4372274884975,2032791467,Jane Jones,jane.jones928@example.com,Mountain View,3732.56
687984337316,8710553478,Jane Williams,jane.williams517@test.com,Fremont,9480.4
0367334859270,4098992238,John Martinez,john.martinez464@test.com,Fremont,847.62
0997551336788,1570193982,Jane Davis,jane.davis179@test.com,Milpitas,4272.91
6008643030708,4705104997,Casey Davis,casey.davis345@test.com,Sunnyvale,5469.99
6706500841747,8458198434,Morgan Jones,morgan.jones484@mail.com,Santa Clara,3973.4
2524023699815,4405690464,Jordan Garcia,jordan.garcia416@example.com,Milpitas,5101.31
351698735368,9513162608,Jane Rodriguez,jane.rodriguez506@example.com,Sunnyvale,3806.15
2228630587174,2549034483,Casey Smith,casey.smith149@mail.com,Santa Clara,7361.49
8929463313413,5791044381,Morgan Brown,morgan.brown993@mail.com,Mountain View,6205.64
5741320611198,6367223757,Riley Miller,riley.miller727@test.com,Palo Alto,6628.67
9444691938320,4998759302,Riley Johnson,riley.johnson747@test.com,San Jose,1505.15
3375641057024,8097555369,Casey Brown,casey.brown113@example.com,Santa Clara,2782.0
9176203781808,1219026813,Alex Brown,alex.brown715@mail.com,Fremont,6189.85
6103887369624,5134995607,John Rodriguez,john.rodriguez497@mail.com,San Jose,5292.12
7888542180036,9226413433,Taylor Williams,taylor.williams233@test.com,Palo Alto,1033.19
0243653169419,1625898334,Jane Brown,jane.brown241@mail.com,San Jose,1499.52
5989625383583,0094536137,Jane Johnson,jane.johnson885@example.com,Cupertino,401.23
9071457024911,3194882967,Casey Miller,casey.miller578@test.com,Cupertino,1054.34
670338810122,3871252654,Riley Williams,riley.williams549@example.com,Sunnyvale,8411.53
3283984877728,3094419667,Chris Rodriguez,chris.rodriguez421@test.com,Fremont,4313.79
9030693929048,4733573120,Jordan Jones,jordan.jones391@test.com,Santa Clara,9665.82
7788294967030,599211089,Chris Martinez,chris.martinez94@example.com,San Jose,2887.84
6197945546987,041185542,Jane Williams,jane.williams733@example.com,Santa Clara,8427.17
149221576051,6405671136,Alex Davis,alex.davis404@mail.com,Milpitas,1422.1
2891274981734,2533831225,Pat Williams,pat.williams648@test.com,Fremont,6788.54
7726791186039,934348875,Pat Garcia,pat.garcia19@test.com,Fremont,9760.4
3076682107992,3049615057,Taylor Brown,taylor.brown81@test.com,Santa Clara,2677.03
3975507889726,600474816,Casey Williams,casey.williams16@example.com,Cupertino,459.91
8706867428719,3063354160,John Rodriguez,john.rodriguez308@example.com,Santa Clara,9010.26
8557367348029,4209601537,Jordan Davis,jordan.davis125@test.com,Palo Alto,8697.89
7411275767978,7622965381,Riley Brown,riley.brown549@test.com,Mountain View,5645.86
6259417599915,0151198121,Morgan Jones,morgan.jones490@test.com,Santa Clara,6578.91
2113424399116,1886917208,Casey Johnson,casey.johnson491@test.com,Mountain View,9654.42
7668919519014,1379325748,Jordan Garcia,jordan.garcia701@test.com,San Jose,7196.72
140711086963,9445879823,Riley Garcia,riley.garcia537@mail.com,Milpitas,9888.48
1602428650155,1367965977,Jane Smith,jane.smith287@example.com,Cupertino,2508.36
0173442783842,175600484,Taylor Brown,taylor.brown825@test.com,Palo Alto,2542.75
9348329745970,404551046,Pat Miller,pat.miller438@example.com,Cupertino,4351.71
6452166193966,2883144606,Casey Brown,casey.brown171@example.com,Milpitas,1890.61
7930997804803,5359645979,Pat Johnson,pat.johnson429@mail.com,San Jose,4258.62
9914447191323,0896097294,Casey Jones,casey.jones713@test.com,Cupertino,1810.53
3407813159553,5880622877,Pat Davis,pat.davis432@example.com,Fremont,7663.12
1309650131609,0808847767,John Jones,john.jones67@mail.com,Fremont,6940.93
0014349292819,5858040327,Jordan Miller,jordan.miller114@mail.com,Mountain View,5898.31
979236120192,6674476275,Casey Garcia,casey.garcia370@mail.com,Palo Alto,6120.91
754728698657,5994771182,Jane Miller,jane.miller657@mail.com,Sunnyvale,5393.12
2442456986861,0925435041,Casey Jones,casey.jones980@test.com,San Jose,7415.07
0512756986933,6271039017,Chris Davis,chris.davis747@mail.com,Fremont,7613.55
3911492669382,4392220654,Taylor Williams,taylor.williams942@mail.com,Santa Clara,2804.29
2252845994227,2027679800,Jane Williams,jane.williams802@example.com,Milpitas,6876.55
5684969889875,2284830776,Morgan Johnson,morgan.johnson451@example.com,Milpitas,1485.87
7881059059868,1050055888,Pat Jones,pat.jones997@mail.com,Santa Clara,6369.24
3060565149563,0513408396,Taylor Davis,taylor.davis263@example.com,San Jose,8935.16
9213610645847,3561449212,Taylor Brown,taylor.brown366@test.com,Santa Clara,3290.34
1053614558539,4383901991,Jordan Williams,jordan.williams617@mail.com,Fremont,6486.47
7708170634554,8230075618,Casey Johnson,casey.johnson966@test.com,Cupertino,1396.54
8733105191756,6568557137,Jordan Martinez,jordan.martinez981@mail.com,Milpitas,8139.25
2341672083311,7992243158,Jane Davis,jane.davis925@example.com,Cupertino,2900.66
0107795796676,9268811320,Morgan Miller,morgan.miller589@test.com,Milpitas,5974.73
8194834303091,8564326300,Pat Rodriguez,pat.rodriguez561@test.com,Sunnyvale,9762.28
2872514771759,5995150206,Pat Smith,pat.smith374@test.com,Sunnyvale,3934.48
8475782538865,9568998762,Casey Johnson,casey.johnson668@test.com,Mountain View,1752.65
1144679145547,9305011956,Taylor Martinez,taylor.martinez120@test.com,Cupertino,2896.65
438263728615,4699586341,John Miller,john.miller147@test.com,Palo Alto,2910.22
0589080955875,9314710553,Pat Davis,pat.davis967@example.com,Sunnyvale,7244.21
6012022126519,0036748847,John Rodriguez,john.rodriguez875@test.com,San Jose,6967.44
3763702362447,8329488471,Casey Martinez,casey.martinez863@test.com,Cupertino,5604.85
5442372430063,8054646770,Taylor Jones,taylor.jones89@test.com,Fremont,4087.31
2254632401107,6600771273,Jane Miller,jane.miller408@mail.com,Cupertino,8558.33
4454430194210,5339298932,Chris Williams,chris.williams26@test.com,San Jose,7427.7
0644996103871,4851348920,Jordan Brown,jordan.brown995@test.com,San Jose,7412.33
352228712383,3998857014,Chris Davis,chris.davis857@mail.com,San Jose,8667.02
8525116673538,3633047513,Morgan Martinez,morgan.martinez16@example.com,Cupertino,5306.85
8139306642211,5164762802,Jane Garcia,jane.garcia201@mail.com,Milpitas,9950.01
5907161906694,5832288003,Pat Williams,pat.williams257@example.com,Palo Alto,736.66
7501349661465,5806245183,Casey Davis,casey.davis442@mail.com,Fremont,9142.2
6366076038236,3657101911,Jordan Martinez,jordan.martinez95@example.com,Mountain View,5798.05
1994472475424,2133879023,Chris Smith,chris.smith752@example.com,Sunnyvale,4353.03
4064588844814,9343031368,Riley Rodriguez,riley.rodriguez979@test.com,San Jose,7115.83
0631176373566,2922179433,Morgan Garcia,morgan.garcia285@mail.com,Palo Alto,7387.72
5906456521165,7374954870,Jordan Garcia,jordan.garcia868@example.com,Milpitas,7411.11
